sample_id,journal,journal_slug,source_tier,year,article_title,doi,pmcid,figure_id,article_url,source_image_url,resolved_image_url,license,license_url,rights_status,third_party_review,caption_score,caption,asset_path,content_type,size_bytes,sha256,inspection_status
est-049-PMC13472078-fig4,Environmental Science & Technology,est,core,2026,Contribution of Indoor Air and Dust to Children’s Per- and Polyfluoroalkyl Substance Exposure in the Faroe Islands,10.1021/acs.est.6c02003,PMC13472078,fig4,https://pmc.ncbi.nlm.nih.gov/articles/PMC13472078/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13472078_es6c02003_0004.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e1e3/13472078/17b197e998a4/es6c02003_0004.jpg,CC-BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,8,"EDI for children in low, intermediate, and high exposure scenarios, showing contributions to PFOS and ΣPFCA from different exposure pathways.",assets/raw/est/est-049-PMC13472078-fig4.jpg,image/jpeg,72080,fd6e8cf6f5f95d9c54fc0a52e3c715b3f4e4caad6262844306a870bc7d95caea,downloaded_unannotated
water-research-002-PMC7617467-F6,Water Research,water-research,core,2024,Dissemination and persistence of antimicrobial resistance (AMR) along the wastewater-river continuum,10.1016/j.watres.2024.122204,PMC7617467,F6,https://pmc.ncbi.nlm.nih.gov/articles/PMC7617467/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=7617467_EMS203363-f006.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/fcb2/7617467/b10fbd58e3f3/EMS203363-f006.jpg,BY 4.0,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,9,"Euler diagram showing the overlap of antimicrobial resistance genes (ARGs) between untreated wastewater (influent), treated wastewater effluent (effluent), and sediments downstream of the effluent entry point to the river, pooled across all sampling locations and time points. Circle packing plots show unique ARGs associated with each environmental compartment. FCA = fluoroquinolone, quinolone, florfenicol, chloramphenicol, and amphenicol. MLSB = macrolide-lincosamide-streptogramin B.",assets/raw/water-research/water-research-002-PMC7617467-F6.jpg,image/jpeg,222038,55051c81f58d55f5a945786bc421e02439cef31ab303103ff3f2c7550184fd6c,downloaded_unannotated
water-research-009-PMC4773403-fig2,Water Research,water-research,core,2016,Electrochemical disinfection of toilet wastewater using wastewater electrolysis cell,10.1016/j.watres.2016.01.040,PMC4773403,fig2,https://pmc.ncbi.nlm.nih.gov/articles/PMC4773403/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=4773403_gr2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a958/4773403/563c5b5a9843/gr2.jpg,creativecommons.org/licenses/by/4.0/,,mirror_allowed_ccby_or_cc0,caption_screen_pass,6,"Oxidants generation during electrochemical (EC) reaction (expressed as mg/L, Cl 2 ) in (a) toilet wastewater under different applied cell voltage and (b) model waters at applied cell voltage of 4 V (MW1: PBS; MW2: PBS+15 mM NaCl; MW3: PBS+15 mM NH 4 Cl).",assets/raw/water-research/water-research-009-PMC4773403-fig2.jpg,image/jpeg,284162,a00c49b06ce4731ce548d5cb623d6dcf22d6396130d197266577ef92604d2610,downloaded_unannotated
nature-microbiology-004-PMC13323110-Fig4,Nature Microbiology,nature-microbiology,scope-high,2026,Structure and substrate recognition by the bacterial twin-arginine translocation (Tat) core complex,10.1038/s41564-026-02399-z,PMC13323110,Fig4,https://pmc.ncbi.nlm.nih.gov/articles/PMC13323110/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13323110_41564_2026_2399_Fig4_HTML.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/53ed/13323110/50adb201b72e/41564_2026_2399_Fig4_HTML.jpg,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,16,"a , Representative 2D class averages of side views of a TatBC–MdoD complex showing the core TatBC complex (blue arrow) and additional densities corresponding to docked MdoD substrates (green arrow). Scale bar, 100 Å. b , The cryo-EM volume of the full TatBC–MdoD complex viewed from the membrane plane. The density corresponding to the TatBC complex and to the bound MdoD substrate is shown at a contour level of 1.2 and 0.55, respectively. The membrane, assigned from the position of the detergent micelle, is depicted by a grey box. c , The cryo-EM volume of the E . coli MdoD dimer at a resolution of 2.1 Å (top) (contour level 0.24) and model (bottom). d , A MdoD variant lacking the Tat signal peptide can be exported when coexpressed with signal peptide-bearing MdoD. Transport was assessed in an E. coli strain producing a MdoD variant lacking the Tat signal peptide (MdoD Δsignal ) either with or without the coproduction of full-length MdoD (MdoD wild-type ). The MdoD proteins were epitope tagged with either a Myc tag (MdoD Δsignal ) or FLAG tag (MdoD wild-type ). Whole cells (cell), spheroplast (sphero) and periplasmic (peri) fractions were subjected to immunoblotting with antibodies against the MdoD epitope tags or the cytoplasmic marker protein GroEL. e , A schematic showing the process of MdoD Δsignal transport based on the results of d . A MdoD dimer formed in the cytoplasm between MdoD Δsignal and MdoD wild-type can engage with the Tat export machinery via the Tat signal peptide on MdoD wild-type . f , A schematic comparing wild-type MdoD (top) with a linker-deleted MdoD variant (bottom). The N-terminal Tat signal peptide of MdoD is connected to the folded domain by a linker region (residues 28–36). g , A comparison of the transport competence of wild-type MdoD and variants with deletions of amino acids 28 to 43 (Δ28–43) or 28 to 46 (Δ28–46). Whole cells (cell), spheroplast (sphero) and periplasmic (peri) fractions were subjected to immunoblotting to identify MdoD or the cytoplasmic marker protein GroEL. Source data",assets/raw/nature-microbiology/nature-microbiology-004-PMC13323110-Fig4.jpg,image/jpeg,154059,54e64909d7cfed2b75baa394ad624fec1356e1cb4a967dddc6433f0476a09308,downloaded_unannotated
nature-microbiology-014-PMC13323110-Fig7,Nature Microbiology,nature-microbiology,scope-high,2026,Structure and substrate recognition by the bacterial twin-arginine translocation (Tat) core complex,10.1038/s41564-026-02399-z,PMC13323110,Fig7,https://pmc.ncbi.nlm.nih.gov/articles/PMC13323110/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13323110_41564_2026_2399_Fig7_ESM.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/53ed/13323110/715bf246709f/41564_2026_2399_Fig7_ESM.jpg,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,7,"E. coli (a-c) and N. salsuginis (d-f) cryoEM workflows. a,d , Image processing workflow. b,e , Gold-standard Fourier Shell Correlation (FSC) curves used for global resolution estimation. c,f , Local resolution estimate of the volume.",assets/raw/nature-microbiology/nature-microbiology-014-PMC13323110-Fig7.jpg,image/jpeg,588488,2b6fcbcedc618c5f02b5bdbcf830578e976756b987c54dfcdda4ef75faaac8dd,downloaded_unannotated
nature-microbiology-016-PMC13323057-Fig6,Nature Microbiology,nature-microbiology,scope-high,2026,Commensal yeast Malassezia produces tryptophan metabolites to promote tissue homeostasis via the aryl hydrocarbon receptor in mice,10.1038/s41564-026-02382-8,PMC13323057,Fig6,https://pmc.ncbi.nlm.nih.gov/articles/PMC13323057/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13323057_41564_2026_2382_Fig6_HTML.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/bcaf/13323057/06935ca01169/41564_2026_2382_Fig6_HTML.jpg,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,7,"a , b , CYP1A1 expression by HaCaT keratinocytes after 24 h of infection with M. furfur sul1 Δ#1, M. furfur sul1 Δ#2 or the WT parental strain ( a ) or exposure to conditioned medium from the same strains ( b ) grown in the presence of tryptophan. Data are plotted as the FC of +Trp relative to each strain’s −Trp baseline. n = 6 per group pooled from 2 independent experiments. The mean of each group is indicated. The statistical significance between mutant clones and WT was determined by one-way ANOVA. c , GFP expression by the reporter cell line H1G1-1C3 in response to 24 h of stimulation with conditioned medium from M. furfur sul1 Δ#1, M. furfur sul1 Δ#2 or the WT parental strain grown in the presence of tryptophan. Expression levels are shown relative to unstimulated and FICZ-stimulated cells. Each symbol represents one independently stimulated well; bars indicate the mean. n = 8 per group. The statistical significance of differences between mutant clones and WT was determined by one-way ANOVA. d – f , The ear skin of WT C57BL/6 mice was mildly tape stripped before epicutaneous administration of M. furfur sul1 Δ# 1 mutant or the WT parental strain pre-grown in the presence of tryptophan. Plots show the increase in skin thickness ( d ), TEWL ( e ) and skin fungal load ( f ). n = 8 per group pooled from 2 independent experiments. The mean ± s.e.m. is indicated in d and e . The statistical significance between the M. furfur + Trp and M. furfur Trp groups was determined by two-way ANOVA ( d , e ) or unpaired two-tailed t- test ( f ). g – i , Cyp1a1 ( g ), Ivl ( h ) and Fgl ( I ) expression by epidermal sheets obtained from the ear skin of Ahr fl/fl or Ahr Δ K14 mice after 24 h of incubation in conditioned medium from M. furfur grown in the presence of tryptophan, either WT parental, sul1 Δ#1 or sul1 Δ#1 supplemented with 10 μM I3LA and IAA. Data are plotted as the FC over the mean of the respective unstimulated control. n = 4 per group. The mean of each group is indicated. The statistical significance of differences between groups was determined by two-way ANOVA. j – l , The ear skin of WT C57BL/6 mice was treated with I3LA and IAA in EtOH or EtOH alone for 5 consecutive days, then tape stripped until TEWL reached ~20 g m − 2 h −1 before epicutaneous administration of M. furfur WT parental strain pre-grown in the absence of tryptophan. j , k , Increase in skin thickness ( j ) and TEWL ( k ). l , Fungal load was assessed on day 2 after fungal association. n = 10 per group pooled from 2 independent experiments. The mean ± s.e.m. is indicated in j and k . The statistical significance of differences between the treated and EtOH groups was determined by two-way ANOVA ( j , k ) or unpaired two-tailed t- test ( l ). m , n , The ear skin of WT C57BL/6 mice was treated with 25 μl of indoles I3LA and IAA at 10 μM in EtOH or EtOH alone for 5 consecutive days, then tape stripped until TEWL reached ~20 g m −2 h −1 before epicutaneous administration of M. furfur sul1 Δ#1 pre-grown in the presence of tryptophan. Plots show the increase in skin thickness ( m ) and TEWL ( n ). n = 10 per group pooled from 2 independent experiments. The mean ± s.e.m. is indicated. The statistical significance of differences between the treated and EtOH groups was determined by two-way ANOVA.",assets/raw/nature-microbiology/nature-microbiology-016-PMC13323057-Fig6.jpg,image/jpeg,80837,115378d684dd45d6264638c1c60c832e48b307c5f753d833cee7f2ce64155f64,downloaded_unannotated
nature-microbiology-017-PMC13418256-F6,Nature Microbiology,nature-microbiology,scope-high,2026,Temperate phages enhance bacterial host fitness via RNA-guided flagellar remodeling,10.1038/s41564-026-02355-x,PMC13418256,F6,https://pmc.ncbi.nlm.nih.gov/articles/PMC13418256/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6dcd/13418256/a526e99d6161/nihms-2194393-f0006.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6dcd/13418256/a526e99d6161/nihms-2194393-f0006.jpg,Creative Commons Attribution 4.0,,mirror_allowed_ccby_or_cc0,caption_screen_pass,12,"(a) Phylogenetic tree of CsrA-associated TldRs. The inner ring highlights TldRs with mutations in the RuvC nuclease domain (green); the middle ring indicates csrA association (orange); the outer ring indicates fliC association ( hag in Firmicutes ). Red circles mark systems selected for functional testing. (b) Schematic of the genetic architecture of four csrA -associated tldR loci. (c) Model for dual flagellin regulation. TldR targets fliC to inhibit transcription, while CsrA targets the 5′ UTR of the fliC mRNA to inhibit translation. (d) RIP-seq coverage profiles of FLAG-tagged Osp TldR in E. coli, with the putative guide sequence highlighted (purple). Two enriched regions downstream of tldR correspond to the scaffold region of the guide RNA (orange). (e) RIP-seq coverage profiles of FLAG-tagged Osp CsrA in E. coli , mapped to the 5′ UTR of fliC . The orange highlight at bottom marks the predicted CsrA recognition motif (5′-CAAGGAUG-3′). (f) RNA secondary structure prediction of the fliC 5′ UTR, showing the CsrA motif (orange) within a stem-loop. The Shine-Dalgarno (SD) and start codon are highlighted in dark and light blue, respectively. (g) ChIP-seq coverage profiles of FLAG-tagged Osp TldR in E. coli at a genomic target site complementary to the guide sequence, shown across mutant backgrounds. Deletion of the guide RNA (ΔgRNA) or its upstream region (Δupstream) abolishes targeting, while deletion of the downstream region (Δdownstream) or RNase III inactivation (Δ rnc , rnc105 ) have no effect. (h) Predicted guide RNA structures from representative TnpB and TldR homologs, below a simplified phylogenetic tree from (a) . A schematic model of the TldR gRNA before and after RNase III cleavage shows activity facilitated by the expansion of a stem loop (red). (i) RIP-seq coverage profiles of FLAG-tagged Osp TldR in E. coli across the guide RNA, comparing WT, Δrnc , and rnc105 strains. RNase III inactivation restores coverage in the dropout region, consistent with RNA processing. (j) Schematic of the genetic architecture of four distinct tldR-csrA loci present in Oscillibacter , suggesting multi-tiered fliC regulation. One locus contains frameshift mutations in the tldR gene (likely inactive), though it may still contribute gRNAs in trans . Putative TldR regulatory targets and gRNA guide sequences are shown.",assets/raw/nature-microbiology/nature-microbiology-017-PMC13418256-F6.jpg,image/jpeg,1487822,41825ff0e155b37f11063bc84f209c747f98cb13405c3864b6bc911af832cfaa,downloaded_unannotated
nature-microbiology-018-PMC13418256-F1,Nature Microbiology,nature-microbiology,scope-high,2026,Temperate phages enhance bacterial host fitness via RNA-guided flagellar remodeling,10.1038/s41564-026-02355-x,PMC13418256,F1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13418256/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6dcd/13418256/11caceac88af/nihms-2194393-f0001.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6dcd/13418256/11caceac88af/nihms-2194393-f0001.jpg,Creative Commons Attribution 4.0,,mirror_allowed_ccby_or_cc0,caption_screen_pass,12,"(a) Schematic overview of TldR-mediated flagellar transformation. In the non-lysogenic state (top), the host-encoded flagellin gene fliC H is actively transcribed and assembled into a native flagellum (brown). In the lysogen (bottom), a prophage-encoded RNA-guided transcription factor (TldR) represses fliC H transcription, allowing expression of the prophage-encoded flagellin homolog fliC P , which assembles into a distinct flagellar filament (blue). This isoform switch has the potential to modulate bacterial motility, immune evasion, and susceptibility to secondary phage infection. (b) Representative soft agar plates imaged after 18 h of growth. The top image shows the wild-type lysogenic strain (WT), which exhibits a clear motility halo indicative of active flagellar function. The bottom panel shows a non-motile FliC– strain lacking both the host and prophage-encoded flagellin genes (Δ fliC H Δprophage ), resulting in complete loss of motility. (c) Bar graph quantifying bacterial motility via halo size measurements from experiments performed as in B , for the indicated strains. Bars indicate mean ± s.d. (n = 3 independent biological replicates, corresponding to independent bacterial cultures); **** p < 0.0001 (two-sided unpaired t-test). (d) Bar graph quantifying bacterial motility in E. coli AW405 or Enterobacter sp. BIDMC93 lacking endogenous flagellin, with episomal expression of either FliC H or FliC P ; an empty vector (EV) serves as a negative control. Bars indicate mean ± s.d. (n = 3 independent biological replicates, corresponding to independent bacterial cultures); * p < 0.05; *** p <0.001 (two-sided unpaired t-tests). (e) Bar graph quantifying bacterial motility in E. coli AW405 expressing TldR along with a guide RNA targeting the fliC promoter region. The schematic above illustrates the positions of specific mutations (black rectangles) relative to an invariant cognate target adjacent motif (TAM). Mutations within the seed region (nucleotides 1–6) de-repress FliC and thus lead to an increase in observed motility, indicating its necessity for efficient RNA-guided gene silencing. Bars indicate mean ± s.d. (n = 3 biological replicates, corresponding to independent bacterial cultures).",assets/raw/nature-microbiology/nature-microbiology-018-PMC13418256-F1.jpg,image/jpeg,1159831,aff70a89a8e446f3f1bc24415681a0e6aa9231b5261d25d8d820f90148f9f9de,downloaded_unannotated
nature-microbiology-030-PMC13236596-Fig1,Nature Microbiology,nature-microbiology,scope-high,2026,Transcription attenuation amplifies collateral vulnerabilities in rifampicin-resistant Mycobacterium tuberculosis,10.1038/s41564-026-02357-9,PMC13236596,Fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13236596/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13236596_41564_2026_2357_Fig1_HTML.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/53c3/13236596/d15f62a431f4/41564_2026_2357_Fig1_HTML.jpg,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,4,"a , Structural model of an Mtb RNAP transcription initiation complex bound to Rif. Inset: location of the three RifR mutations analysed in this paper. b , Quantification of differential vulnerabilities (ΔV). An anhydrotetracycline (ATc)-inducible CRISPRi library was transformed into βD435V or βH445Y ΔbioA Mtb. RifS and βS450L screens were performed previously 19 . Genes essential for in vitro growth were targeted with sgRNAs of varying predicted knockdown efficiencies. ( i ) Cultures were passaged and sgRNA abundance was assessed by deep sequencing at multiple timepoints. ( ii ) A Bayesian model was then applied to estimate the expression–fitness relationship (curved lines) for each gene. In brief, the x axis represents predicted sgRNA strength, which serves as a proxy for the extent of target gene knockdown, while the y axis shows bacterial fitness, measured as the log 2 -transformed fold change (L2FC) of sgRNA abundance after 25 generations in the competitive growth experiment. Gene vulnerability was quantified by calculating the area above the expression–fitness curve. A gene was considered differentially vulnerable if the 95% credible region of its vulnerability difference did not overlap with zero. c , d , Scatterplot showing gene vulnerability (circles) in RifS and βD435V or βH445Y Mtb. Genes with the strongest differential vulnerabilities (|ΔV| ≥ 3) are highlighted in blue. e – i , Expression–fitness relationships for an example non-hit gene ( nadB ) and differential vulnerabilities ( dnaJ2 , gltB , rv1708 and ppk1 ). The light-coloured lines represent fits generated from 1,000 samples drawn from the posterior distributions, while the dark lines indicate the mean fit.",assets/raw/nature-microbiology/nature-microbiology-030-PMC13236596-Fig1.jpg,image/jpeg,234633,711b39bdc7fefbf66d56d2d6723a2f61f0e21374978a1a87f81951e4e92bc3fe,downloaded_unannotated
nature-microbiology-033-PMC13236599-Fig2,Nature Microbiology,nature-microbiology,scope-high,2026,Latent endogenous giant viruses drive active infection and inheritance in a multicellular algal host,10.1038/s41564-026-02361-z,PMC13236599,Fig2,https://pmc.ncbi.nlm.nih.gov/articles/PMC13236599/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13236599_41564_2026_2361_Fig2_HTML.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/60bc/13236599/7136bd4316e8/41564_2026_2361_Fig2_HTML.jpg,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,4,"a , Segregation of symptoms in Ec17, Ec267 and Ec704 progenies. b , Asymptomatic and symptomatic reproductive organs in Ec17 offsprings. Scale bars, 100 µm, 20 µm (inset). c , The association between EVEs and symptoms in Ec17 progenies, tested with a χ 2 test. d , Segregation of EVEs in Ec267 progenies. Note that 90.7% of the individuals are symptomatic. e , The association between EVEs and symptoms in Ec704 progenies, tested with a χ 2 test. f , A scheme of the genetic modifications upon CRISPR–Cas transformation at the EVEc locus. The guide RNA binding sites are depicted in purple with numbers indicating the guide name on each EVE flank (see also Supplementary Table 8 ) and the grey lines indicate deletions. The numbers in black at the top indicate the nucleotide position on chromosome 16. g , h , Assessment of symptoms in the EVEc deletion mutants by microscopy on the gametangia ( g ) and qPCR ( h ). Note the swollen cells and the DAPI staining distributed throughout the entire cell in infected organs, in contrast to the discrete, dot-like signal observed in gametes within healthy gametangia. In h , the box plot represents the median of three biological replicates, with the minima and maxima of the box corresponding to the first and third quartiles, respectively, and whiskers to 1.5 times the interquartile range. Wild type (Wt), haploid individual from Ec17 progeny (strain Ec25, Supplementary Table 1 ), carrying EVEc; apt control, control line mutated at the APT locus (that allows for selection of mutants) and in the EVE left flank without the deletion of EVEc. *** P < 0.001. Source data",assets/raw/nature-microbiology/nature-microbiology-033-PMC13236599-Fig2.jpg,image/jpeg,195557,3dfe77663f9ca5e19104e867db9193fee99efae38564ea870d93a670d28dc803,downloaded_unannotated
nature-microbiology-039-PMC13236591-Fig1,Nature Microbiology,nature-microbiology,scope-high,2026,Acarbose redirects gut microbiome utilization of dietary carbohydrates to suppress anaphylaxis in mice,10.1038/s41564-026-02350-2,PMC13236591,Fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13236591/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13236591_41564_2026_2350_Fig1_HTML.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/f530/13236591/23f6d7676a85/41564_2026_2350_Fig1_HTML.jpg,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,16,"a – f , Mice were sensitized with OVA and challenged intraperitoneally (i.p.) to induce systemic anaphylaxis. The body temperature was measured every 10 min for 120 min after the intraperitoneal injection (Ctrl, n = 8; Acr, n = 8). a , Experimental design. b , Change in body temperature. c , Clinical scores at 120 min after the challenge. d , Frequency of intraperitoneal mast cells in CD45 + live cells before the challenge. e , Frequency of CD63 + in mast cells 120 min after intraperitoneal challenge. f , Serum concentration of mMCPT-1 after intraperitoneal challenge. Each dot corresponds to an individual mouse or the mean ± s.e.m. The bar in the plots indicates the mean value. Statistical significance was assessed by two-way ANOVA with Sidak’s post hoc test ( b ) and two-sided Mann–Whitney U test ( c , d , e and f ). Illustration in a created in BioRender; Kim, Y. https://biorender.com/2l3k9jf (2026). Source data",assets/raw/nature-microbiology/nature-microbiology-039-PMC13236591-Fig1.jpg,image/jpeg,124830,26dc9b3befb8a8d3ca0e96ac466035adafad77ff71fe9d6905fe90b098ac1e56,downloaded_unannotated
nature-water-001-PMC13533828-Fig1,Nature Water,nature-water,scope-high,2023,"Recharge net metering (ReNeM) is a novel, cost-effective management strategy to incentivize groundwater recharge",10.1038/s44221-023-00141-1,PMC13533828,Fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13533828/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/59a4/13533828/5bc76bfa42a0/44221_2023_141_Fig1_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/59a4/13533828/5bc76bfa42a0/44221_2023_141_Fig1_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,7,"ReNeM’s annualized cost compared favourably with that for alternative projects proposed to address chronic overdraft in the Pajaro Valley. At US$570 per AF, ReNeM’s per unit annualized cost was lower than that of all alternative projects except increased recycled water deliveries and conservation. Each block in this figure represents a project that PV Water has under consideration, its estimated cost per AF and its volumetric contribution to addressing chronic groundwater overdraft. The orange vertical line shows the Pajaro Valley’s chronic overdraft volume. Conservation (D-7) is the only demand management strategy prescribed in the BMP. Assuming no other demand management strategies, all projects to the left of this orange line (projects displayed in green) must be implemented to address chronic overdraft. To the right of this orange line, projects in grey were evaluated by PV Water in its BMP, but it considers them to be non-priority projects for addressing the basin’s chronic overdraft. Project codes are defined in Table 2 .",assets/raw/nature-water/nature-water-001-PMC13533828-Fig1.webp,image/webp,41002,cd6498b2ff63d70fa25f8f15254257067af3f948da506ba8b6e5343a6c670884,downloaded_unannotated
nature-water-002-PMC13533828-Fig2,Nature Water,nature-water,scope-high,2023,"Recharge net metering (ReNeM) is a novel, cost-effective management strategy to incentivize groundwater recharge",10.1038/s44221-023-00141-1,PMC13533828,Fig2,https://pmc.ncbi.nlm.nih.gov/articles/PMC13533828/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/59a4/13533828/a1e33c8340e8/44221_2023_141_Fig2_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/59a4/13533828/a1e33c8340e8/44221_2023_141_Fig2_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,7,"ReNeM produced a NPV of $1.9 million over a 25 year time horizon. This NPV is distributed between rechargers and PV Water on behalf of the groundwater basin to the tune of US$270,000 and US$1.63 million, respectively. Error bars show 95% confidence intervals based on a Monte Carlo simulation that modelled the impact of hydrologic variability on infiltration.",assets/raw/nature-water/nature-water-002-PMC13533828-Fig2.webp,image/webp,15072,3e5e2a0360adbe2c01188c9bc1a1feafdd9b568e39c638adc78c2c070fe714f1,downloaded_unannotated
nature-water-004-PMC13197224-Fig5,Nature Water,nature-water,scope-high,2026,Variable renewables fortify Ecuador’s power system against recurrences of drought-driven energy crises,10.1038/s44221-026-00617-w,PMC13197224,Fig5,https://pmc.ncbi.nlm.nih.gov/articles/PMC13197224/,https://www.ncbi.nlm.nih.gov/core/lw/2.0/html/tileshop_pmc/tileshop_pmc_inline.html?title=Click%20on%20image%20to%20zoom&p=PMC3&id=13197224_44221_2026_617_Fig5_HTML.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/27bd/13197224/117f6440b644/44221_2026_617_Fig5_HTML.jpg,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,9,"a , Overall power generation shortfall across Ecuador, defined as the generation from hydropower and VREs in 2024 compared with annual average hydropower generation in the calibration period, under S1–S4, each simulated with a regular operational scheme and a prudent operational scheme. b , c , Seasonal (2024) and hourly (3 days in 2024) power mix of Ecuador under S1 regular operation ( b ) and S4 prudent operation ( c ): 29 June (i), 7 August (ii) and 8 October (iii). For comparison purposes, the seasonal hydropower generation curve from 2022 has been added to b , and the curve from S1 (regular) to c . Note that the category ‘Thermal and imports’ assumes full availability of thermal and import capacity (as of 2024) when needed. The category ‘Unmet’ represents moments when this capacity would not have been sufficient to close the gap between hydro–VRE generation and demand (see Fig. 6 for further analysis). Hourly demand curves are taken from ref. 87 .",assets/raw/nature-water/nature-water-004-PMC13197224-Fig5.jpg,image/jpeg,154521,2770c9f783822420b495e82d6f817a6074ba2d96539d530c90a8abe1a8363b64,downloaded_unannotated
